conversion_id,click_id,campaign_id,campaign_name,conversion_method,country,city,isp,goal_id,goal_name,txn_id,device_id,p1,p2,p3,p4,p5,click_device,status,created,sale_amount,currency,payout,click_ip,p6,p7,p8,p9,p10,os,source,click_to_conv_time,iet,conv_request_ip,region,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,type,landing_page,landing_page_id,note,referer,click_referrer,gaid,idfa,app_id,app_name,aid,cr_name,sl,conn,click_ua,lat,long,afimp,coupon,userId,dl,vta,osa,osc,pp,pcid,ss,aff_chain,esku,ecqu,epid,epn,epbrand,epcat,epscat,edis,epssn,enu,esn,paid_at,rlo,att,fbclid,cgeo,plc,dmg,publisher_id,browser,goalName,clickTime,sourceEnc,affUsername,publisher_manager,advertiser_manager,campaign_long_id,publisher_long_id,campCategory,external_offer_id,advertiser_name,advertiser_id,advertiser_long_id,postbackFired,campaign_app_name,approved_at,payout_in_campaign_currency,payout_in_user_currency,sale_amount_in_campaign_currency,sale_amount_in_user_currency,campaign_currency,created_date,created_time,Inventory,Partner,Email_id
65af7fa8b052894d6d12fde8,65af7fa8b052894d6d12fde7,4,Flipkart,csv_upload,XX,XX,XX,,Default,63160763,,,,,,,,approved,10/1/2023 0:00,275,INR,7.2,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:25,7.2,7.2,275,275,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fabb052894d6d12fe42,65af7fabb052894d6d12fe41,4,Flipkart,csv_upload,XX,XX,XX,,Default,63173833,,,,,,,,rejected,10/1/2023 0:00,89,INR,8.1,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,8.1,8.1,89,89,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fabb052894d6d12fe45,65af7fabb052894d6d12fe44,4,Flipkart,csv_upload,XX,XX,XX,,Default,63173834,,,,,,,,rejected,10/1/2023 0:00,89,INR,8.1,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,8.1,8.1,89,89,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fabb052894d6d12fe48,65af7fabb052894d6d12fe47,4,Flipkart,csv_upload,XX,XX,XX,,Default,63174328,,,,,,,,rejected,10/1/2023 0:00,89,INR,8.1,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,8.1,8.1,89,89,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fc0b052894d6d1300d3,65af7fc0b052894d6d1300d2,4,Flipkart,csv_upload,XX,XX,XX,,Default,63245099,,,,,,,,rejected,10/1/2023 0:00,290,INR,13.5,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,13.5,13.5,290,290,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fc7b052894d6d130190,65af7fc7b052894d6d13018f,4,Flipkart,csv_upload,XX,XX,XX,,Default,63271440,,,,,,,,rejected,10/1/2023 0:00,29,INR,0.9,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,0.9,0.9,29,29,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fccb052894d6d13022c,65af7fccb052894d6d13022b,4,Flipkart,csv_upload,XX,XX,XX,,Default,63326906,,,,,,,,rejected,10/1/2023 0:00,118,INR,5.4,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,5.4,5.4,118,118,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fccb052894d6d13022f,65af7fccb052894d6d13022e,4,Flipkart,csv_upload,XX,XX,XX,,Default,63330525,,,,,,,,rejected,10/1/2023 0:00,118,INR,5.4,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,5.4,5.4,118,118,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65d7111a76a96f37a62207f1,65d7111a76a96f37a62207f0,46,Ajio,csv_upload,XX,XX,XX,,Default,FN6075409016,,,,,,,,rejected,10/1/2023 0:00,1638,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,order cancelled,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/1/2023 0:00,,,Dushyant Saini,Qun Oun Zaman,650931bf5fa3d74ee327f3e1,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Vibrant,,64fee514c717f357c81a3170,No,,,0,0,1638,1638,INR,10/1/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d13034f,65af7fd6b052894d6d13034e,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402113,,,,,,,,approved,10/2/2023 0:00,112,INR,1.8,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,1.8,1.8,112,112,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d130352,65af7fd6b052894d6d130351,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402117,,,,,,,,approved,10/2/2023 0:00,25,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,25,25,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d130355,65af7fd6b052894d6d130354,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402118,,,,,,,,approved,10/2/2023 0:00,81,INR,0.9,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0.9,0.9,81,81,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d130358,65af7fd6b052894d6d130357,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402120,,,,,,,,approved,10/2/2023 0:00,28,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,28,28,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d13035b,65af7fd6b052894d6d13035a,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402123,,,,,,,,approved,10/2/2023 0:00,148,INR,1.8,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,1.8,1.8,148,148,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d13035e,65af7fd6b052894d6d13035d,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402130,,,,,,,,approved,10/2/2023 0:00,15,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,15,15,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d130361,65af7fd6b052894d6d130360,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402133,,,,,,,,approved,10/2/2023 0:00,1,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,1,1,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d130364,65af7fd6b052894d6d130363,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402134,,,,,,,,approved,10/2/2023 0:00,99,INR,0.9,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0.9,0.9,99,99,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd6b052894d6d130367,65af7fd6b052894d6d130366,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402136,,,,,,,,approved,10/2/2023 0:00,25,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,25,25,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d13036a,65af7fd7b052894d6d130369,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402146,,,,,,,,approved,10/2/2023 0:00,9,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,9,9,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d13036d,65af7fd7b052894d6d13036c,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402149,,,,,,,,approved,10/2/2023 0:00,341,INR,4.5,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,4.5,4.5,341,341,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d130370,65af7fd7b052894d6d13036f,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402150,,,,,,,,approved,10/2/2023 0:00,13,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,13,13,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d130373,65af7fd7b052894d6d130372,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402153,,,,,,,,approved,10/2/2023 0:00,271,INR,3.6,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,3.6,3.6,271,271,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d130376,65af7fd7b052894d6d130375,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402156,,,,,,,,approved,10/2/2023 0:00,17,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,17,17,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d130379,65af7fd7b052894d6d130378,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402159,,,,,,,,approved,10/2/2023 0:00,64,INR,0.9,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0.9,0.9,64,64,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d13037c,65af7fd7b052894d6d13037b,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402167,,,,,,,,approved,10/2/2023 0:00,81,INR,0.9,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0.9,0.9,81,81,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
65af7fd7b052894d6d13037f,65af7fd7b052894d6d13037e,4,Flipkart,csv_upload,XX,XX,XX,,Default,63402185,,,,,,,,approved,10/2/2023 0:00,31,INR,0,,,,,,,,,0,0,,IN,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,,,0,0,,,,,0,0,,0,,,,,0,,,,,,0,,0,,,,,,,,,99,,Default,10/2/2023 0:00,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,1/24/2024 12:28,0,0,31,31,INR,10/2/2023,0:00:00,XO,Shoogloo,agoyal@flipshope.com
