conversion_id,click_id,campaign_id,campaign_name,conversion_method,country,city,isp,goal_id,goal_name,txn_id,device_id,p1,p2,p3,p4,p5,click_device,status,created,sale_amount,currency,payout,click_ip,p6,p7,p8,p9,p10,os,source,click_to_conv_time,iet,conv_request_ip,region,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,type,landing_page,landing_page_id,note,referer,click_referrer,gaid,idfa,app_id,app_name,aid,cr_name,sl,conn,click_ua,lat,long,afimp,coupon,userId,dl,vta,osa,osc,pp,pcid,ss,aff_chain,esku,ecqu,epid,epn,epbrand,epcat,epscat,edis,epssn,enu,esn,paid_at,rlo,att,fbclid,cgeo,plc,dmg,publisher_id,browser,goalName,clickTime,sourceEnc,affUsername,publisher_manager,advertiser_manager,campaign_long_id,publisher_long_id,campCategory,external_offer_id,advertiser_name,advertiser_id,advertiser_long_id,postbackFired,campaign_app_name,approved_at,payout_in_campaign_currency,payout_in_user_currency,sale_amount_in_campaign_currency,sale_amount_in_user_currency,campaign_currency,created_date,created_time,Inventory,Partner,Email_id
65928ee200aa5d04e5740a52,6592888fcc01520345a9462f,4,Flipkart,acquisition,IN,Delhi,Excitel,,Default,88957647,,telegram_m,1704049440639.00,,,,mobile,approved,1/1/2024 0:00,164,INR,4.5,139.5.242.222,,,,,,Android 12.0,,1619,0,34.77.11.122,Delhi,,,,,,,,,,,sale,Default,Default,,,,,,,,,,,Cable/DSL,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",28.65,77.23,,,,en,0,164,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Chrome 120,Default,12/31/2023 23:33,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,4/26/2024 11:57,4.5,4.5,164,164,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba4b971dbd04a5062375,6592b7128b511603411454c7,4,Flipkart,acquisition,IN,Hyderabad,Jio,,Default,88988427,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,65,INR,1.8,152.58.233.107,,,,,,Android 10.0,,824,0,34.77.11.122,Telangana,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",17.39,78.47,,,,en,0,65,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Chrome 120,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,65,65,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba4b22fefa0512a7c844,6592b7128b511603411454c7,4,Flipkart,acquisition,IN,Hyderabad,Jio,,Default,88988439,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,65,INR,1.8,152.58.233.107,,,,,,Android 10.0,,824,0,34.77.11.122,Telangana,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",17.39,78.47,,,,en,0,65,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Chrome 120,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,65,65,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba4b7038f524d4cc1f04,6592b7128b511603411454c7,4,Flipkart,acquisition,IN,Hyderabad,Jio,,Default,88988473,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,65,INR,1.8,152.58.233.107,,,,,,Android 10.0,,824,0,34.77.11.122,Telangana,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",17.39,78.47,,,,en,0,65,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Chrome 120,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,65,65,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba4b971dbd04a506237f,6592b7128b511603411454c7,4,Flipkart,acquisition,IN,Hyderabad,Jio,,Default,88988480,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,65,INR,1.8,152.58.233.107,,,,,,Android 10.0,,824,0,34.77.11.122,Telangana,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",17.39,78.47,,,,en,0,65,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Chrome 120,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,65,65,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba4b22fefa0512a7c84e,6592b7128b511603411454c7,4,Flipkart,acquisition,IN,Hyderabad,Jio,,Default,88988484,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,65,INR,1.8,152.58.233.107,,,,,,Android 10.0,,824,0,34.77.11.122,Telangana,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",17.39,78.47,,,,en,0,65,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Chrome 120,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,65,65,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba51971dbd04a50624e8,6592b75267f02b0346a7a95e,4,Flipkart,acquisition,IN,Visakhapatnam,Jio,,Default,88988599,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,157.48.124.142,,,,,,iOS 17.2,,767,0,34.77.11.122,Andhra Pradesh,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",17.66,83.2,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 17,Default,12/31/2023 23:47,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba51971dbd04a50624ed,6592b75267f02b0346a7a95e,4,Flipkart,acquisition,IN,Visakhapatnam,Jio,,Default,88988615,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,157.48.124.142,,,,,,iOS 17.2,,767,0,34.77.11.122,Andhra Pradesh,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",17.66,83.2,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 17,Default,12/31/2023 23:47,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba5100aa5d04e57f7007,6592b75267f02b0346a7a95e,4,Flipkart,acquisition,IN,Visakhapatnam,Jio,,Default,88988664,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,157.48.124.142,,,,,,iOS 17.2,,767,0,34.77.11.122,Andhra Pradesh,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",17.66,83.2,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 17,Default,12/31/2023 23:47,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba5100aa5d04e57f7000,6592b75267f02b0346a7a95e,4,Flipkart,acquisition,IN,Visakhapatnam,Jio,,Default,88988644,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,157.48.124.142,,,,,,iOS 17.2,,767,0,34.77.11.122,Andhra Pradesh,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",17.66,83.2,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 17,Default,12/31/2023 23:47,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba51971dbd04a50624fe,6592b75267f02b0346a7a95e,4,Flipkart,acquisition,IN,Visakhapatnam,Jio,,Default,88988671,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,157.48.124.142,,,,,,iOS 17.2,,767,0,34.77.11.122,Andhra Pradesh,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",17.66,83.2,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 17,Default,12/31/2023 23:47,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba52487d1904d89c659b,6592b718457fed033e9aae26,4,Flipkart,acquisition,IN,Jatni,Vodafone Idea,,Default,88989013,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,1.39.22.19,,,,,,iOS 15.8,,826,0,34.77.11.122,Odisha,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.6 Mobile/15E148 Safari/604.1",20.19,85.56,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 15,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba52971dbd04a5062558,6592b718457fed033e9aae26,4,Flipkart,acquisition,IN,Jatni,Vodafone Idea,,Default,88989065,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,1.39.22.19,,,,,,iOS 15.8,,826,0,34.77.11.122,Odisha,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.6 Mobile/15E148 Safari/604.1",20.19,85.56,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 15,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba52487d1904d89c65aa,6592b718457fed033e9aae26,4,Flipkart,acquisition,IN,Jatni,Vodafone Idea,,Default,88989079,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,1.39.22.19,,,,,,iOS 15.8,,826,0,34.77.11.122,Odisha,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.6 Mobile/15E148 Safari/604.1",20.19,85.56,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 15,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba5200aa5d04e57f707e,6592b718457fed033e9aae26,4,Flipkart,acquisition,IN,Jatni,Vodafone Idea,,Default,88989080,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,1.39.22.19,,,,,,iOS 15.8,,826,0,34.77.11.122,Odisha,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.6 Mobile/15E148 Safari/604.1",20.19,85.56,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 15,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
6592ba52971dbd04a5062568,6592b718457fed033e9aae26,4,Flipkart,acquisition,IN,Jatni,Vodafone Idea,,Default,88989086,,telegram_m,1704113898850.00,,,,mobile,rejected,1/1/2024 0:00,63,INR,1.8,1.39.22.19,,,,,,iOS 15.8,,826,0,34.77.11.122,Odisha,,,,,,,,,,,sale,Default,Default,Cancelled,,,,,,,,,,Cellular,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.6 Mobile/15E148 Safari/604.1",20.19,85.56,,,,en,0,63,INR,0,,,,,0,,,,,,0,,0,,,,,,,,,99,Safari 15,Default,12/31/2023 23:46,,,Dushyant Saini,Aditi Kulshrestha,64c233fdc689a82d0941be5a,64faf15ee2fafc6a991aaf18,E-commerce - marketplaces,,Flipkart,,64c232d5afbba1444e727218,No,,,1.8,1.8,63,63,INR,1/1/2024,0:00:00,XO,Shoogloo,agoyal@flipshope.com
